SMILES,LogS
[O-]C(=O)CCCCCCCC=O,-0.9574
ClC(Cl)C(=O)NC1=CC=CC=C1,-3.3555
CCC1OCCO1,0.2919
NC(=NO)C(N)=NO,-0.7773
CC1=CC(O)=CC=C1[N+]([O-])=O,-2.1103
[O-][N+](=O)C1=CC=C(C=C1)N=NC1=CC=C(NC2=CC=CC=C2)C=C1,-7.5229
NC(=[NH2+])NC1=NC2=CC=CC=C2S1,-2.4412
[O-]C(=O)CCC=CC([O-])=O,-1.2045
CCOC1=NC(=NS1)C(Cl)(Cl)Cl,-3.3254
CC1=NC(C)=C(C=C1C([O-])=O)C([O-])=O,-2.809
[O-]S(=O)(=O)C1=CC2=C(C(=NNC3=CC=C(C4=CC=CC=C34)S([O-])(=O)=O)C(=O)C=C2)C(=C1)S([O-])(=O)=O,-0.8783
CC(=O)NC1=CC=C(OC(C)=O)C=C1,-1.9076
CN1C(=O)N(C)C2=NC(C)=C(C)N=C2C1=O,-1.3429
CCCC(=O)OC1=CC=C(C=C1)[N+]([O-])=O,-3.9404
OC1=C(N=O)C2=CC=CC=C2C=C1,-2.9374
CC(CCC([O-])=O)(N=NC(C)(CCC([O-])=O)C#N)C#N,-2.0083
NC1=CC2=C(C=CC3=C2C=CC=C3)C2=C1C=CC=C2,-6.1958
CNC(=O)OC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C,-4.2445
COC1=CC(Cl)=C(OC)C=C1Cl,-4.413
C[NH2+]CCC([O-])=O,-0.0543
ClC1=CC=CC=C1OC1=CC=CC=C1,-4.7796
CCOC(=O)C([NH3+])CC(C)C,-0.5606
[O-]C(=O)C(CSSCC(NC(=O)CC1=CC=CC=C1)C([O-])=O)NC(=O)CC1=CC=CC=C1,-1.833
C1C[N+]2=CC=CC=C2C2=CC=CC=[N+]12,-3.425
COC1=CC(Cl)=C(Cl)C=C1OC,-3.4588
CC1C[NH2+]C(C)CN1,0.4864
CC(=O)C=CC([O-])=O,-0.2332
CCC([NH3+])C([O-])=O,0.2868
FC(Cl)C(F)(F)F,-1.959
COC1=CC=CC(Cl)=C1,-2.783
O=C1CCCC1C#N,-0.3567
CCSC(=O)N(CC)CC,-1.6917
CC1=C(Cl)C(=O)C(Cl)=C(C)[N-]1,-4.2834
ClC1=CC=C(C=C1)C1=CC=CC(Cl)=C1,-6.4001
[O-]C(=O)COC1=CC=CC(Cl)=C1Cl,-2.8097
CCOC(=O)C(C)OC(C)=O,-0.6994
NC1=CC=C(SC#N)C=C1,-2.6015
NC1=NC(=C2NC=NC2=N1)C(F)(F)F,-3.1346
CCN(CC)C1=NC(NC(C)C)=NC(OC)=N1,-4.889
CNC1=NC(Cl)=NC(NC(C)C)=N1,-2.8896
[O-]C1=CC=C(C=O)C=C1[N+]([O-])=O,-2.9512
CNC1=NC(NC(C)C)=NC(OC)=N1,-1.7509
C[NH2+]C(CC(C)C)C([O-])=O,-0.5146
CC(C)C(NC(C)=O)C([O-])=O,-0.6325
C=CCCCC=C,-3.3396
CC1CCCC(C)(C)C1,-4.8532
[O-]C(=O)C[NH2+]CCC#N,0.3237
CCC(C)C([NH3+])C([O-])=O,-0.3895
OC1(CC[NH+](CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=CC=C1,-4.1183
CC(C)(C)CCCO,-1.5402
NC(=O)CC(NC(N)=O)C([O-])=O,-0.511
CN(C)C(=O)N(C(=O)C1=CC=CC=C1)C1=CC=C(Cl)C(Cl)=C1,-4.3238
NC(=O)NCl,0.3256
CC(C)CC([NH3+])C(=O)NCC(=O)NCC([O-])=O,0.2124
OCC(O)C(O)C(O)C(O)C(O)C=O,-0.3226
OC1=CC=C(C=C1C([O-])=O)N=NC1=CC=CC=C1,-3.0559
COC1=CC=C(C=C1)C(=O)CCC([O-])=O,-1.0632
CCC(NC=[NH+]N)C([O-])=O,-0.8608
CC(C)COC(=O)C(C)(C)O,-0.7276
OC1=CC=CC=C1C(=O)N1CCOCC1,-1.7037
[O-][N+](=O)C1=CC=CC(Cl)=C1Cl,-3.4881
CC1=CC=NC2=C1C=CC1=C2N=CC=C1C,-3.9686
CCC(=O)OOC(=O)CC,-0.9634
CC(OC1=CC=C(Cl)C=C1)C([O-])=O,-2.1351
CN(C)C(N)=[NH2+],-1.7306
[O-]C(=O)C1=CCCC2=CC=CC=C12,-2.7939
OCC(O)C(O)C(O)C(O)C(O)CO,0.3722
ON=C1CCCC=C1,-0.7034
C=CCCN=C=S,-2.391
[NH3+]C(CC1=CC(Cl)=C([O-])C(Cl)=C1)C([O-])=O,-0.796
NC1=NC(Cl)=NC(N)=N1,-2.3849
CCC(=O)NCCNC(=O)CC,0.3746
ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,-6.3563
CC1CCCC[NH+]1CCCOC(=O)C1=CC=C(Cl)C(Cl)=C1,-4.2178
ClC1=C(Cl)C2=NC=CN=C2C(Cl)=C1Cl,-5.428
CC(C)CCC(C)(C)C,-5.0474
CCOC(=O)N(CC)CC,-1.0651
OC1=CC(O)=C(C(=O)C2=CC=CC=C2)C([O-])=C1,-1.8708
OCC1OC2(COC3(CO2)OC(CO)C(O)C3O)C(O)C1O,-0.0058
CC(C)CC1=NN=C([N-]S(=O)(=O)C2=CC=C(N)C=C2)S1,-3.8226
OCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,-5.1241
CCCCCCCCCC(C([O-])=O)C([O-])=O,-3.3016
FC(F)(F)C1=NC2=CC=C(Cl)C(Cl)=C2N1,-3.5677
CCC1(C(=O)NC(=O)NC1=O)C1=CC2CCC(C2)C1,-2.7696
CC(CC([O-])=O)C([O-])=O,0.6311
[NH3+]C(C(O)C(O)C(O)CO)C([O-])=O,-0.859
C(CC1=CC=CC=C1)[NH2+]CC1=CC=CC=C1,-2.7229
CCC1=CC=C(NC(C)=O)C=C1,-2.1453
OCCCCCCCCCCC([O-])=O,-2.7039
COC1=CC(OC)=C2C(OC3(C(C)CC(=O)C=C3OC)C2=O)=C1,-3.699
CCOC(C)C(=O)C=O,-0.1554
ClC1=CC=C(C=C1)C(C(=O)[C-]1C(=O)C2=CC=CC=C2C1=O)C1=CC=CC=C1,-3.5738
CC1=CC2=C(C=CC=C2)C2=C1C1=C(C=CC=C1)C=C2,-6.592
CC1=C(C)C2=C(C=CC3=C2C=CC=C3)C2=C1C=CC=C2,-7.0109
CCC1=C2C=CC=CC2=CC2=C1C=CC1=C2C=CC=C1,-6.796
NS(=O)(=O)C1=CC(=CC=C1)S(N)(=O)=O,-2.1693
CC1=C[N+]([O-])=CC(C)=C1,0.9095
[NH3+]CC1=CC=CC=N1,0.966
[NH3+]CC1=CC=NC=C1,0.966
ClC1=CC(Cl)=NC(=N1)C1=CC=CC=C1,-4.9544
CCCCCC1CCCC1,-6.0863
CC1=CC(=CC=C1N=NC1=CC=CC=C1)N(CCO)CCO,-4.1254
COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=N1,-2.543
[O-]C(=O)CN1C(=O)SC2=CC=CC(Cl)=C12,-2.6087
NNC(=O)CC(=O)NN,-0.121
CC([NH3+])C(C)(C)C,0.9861
NNC(=O)C(O)C(O)C(O)C(O)CO,-0.4985
N1C2=CC=CC=C2N=C1C1=CC=CO1,-3.414
ClCCS(=O)(=O)CCS(=O)(=O)CCCl,-1.4486
OC1=C([O-])C(CN(CC([O-])=O)CC([O-])=O)=CC2=C1C(=O)C1=CC=CC=C1C2=O,-1.8077
COC(=O)C1=CC=C(O)C(Cl)=C1,-2.873
CCC(O)C(C)(C)C,-1.1514
[O-]C(=O)CC(Cl)C([O-])=O,-0.7953
CCCCCCC(C(O)=O)C([O-])=O,-1.6566
[O-]C(=O)COC1=C(Cl)C=CC(Cl)=C1Cl,-2.6198
COCC(=O)C1=CC=CC=C1,-0.7616
ClC=CC[N+]12CN3CN(CN(C3)C1)C2,0.0829
CC=CCO,0.3621
[O-][N+](=O)C(CCl)([N+]([O-])=O)[N+]([O-])=O,-0.2586
CCC(CC)(C([O-])=O)C(CC)(CC)C([O-])=O,-2.9644
CCCCOCCC(=O)OC,-1.2909
CCSC1=NC(NC(C)C)=NC(NC(C)C)=N1,-4.2031
CC(C)C(=O)OC1=CC=C(C=C1)[N+]([O-])=O,-3.9588
CCCCOC(=O)CCOC,-1.2135
[O-][N+](=O)C1=CC2=C(N=CC=C2)C2=C1C=CC=N2,-3.9172
CCC1=CNC(=O)NC1=O,-1.9424
C[NH2+]C(CC([O-])=O)C([O-])=O,-0.7544
[O-]C(=O)C1=CC=CC=C1CC(=O)C1=CC=CC=C1C([O-])=O,-2.791
[O-]C(=O)C1=CC=C(C(=C1)C([O-])=O)[N+]([O-])=O,-1.3391
ClC1=CC=C(C=C1)N=NC1=CC=CC=C1,-5.7023
[O-][N+](=O)C1=CC=C(O1)C=NN1CCCOC1=O,-3.4757
O=C1CC2=C(O1)C=CC1=CC=CC=C21,-2.7078
CCC1C2CC3C4N(C)C5=CC=CC=C5C44CC(C2C4O)N3C1O,-2.8266
CCCCCCCCCCC(C([O-])=O)C([O-])=O,-3.99
CC1=CC=C(O)C(CO)=C1,-0.3143
CCOC(=O)C1=C(C)C(CC)=C(N1)C=O,-2.7186
[O-]C(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F,-4.1718
CC(=O)CC1CCCC[NH2+]1,-0.4509
CCC(=NO)C(CC)=NO,-2.5525
CC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1C,-3.1435
CC1CCC(C)(C)C1,-4.4784
CC1NC(=O)CNC1=O,0.2903
CN(C=C)N=O,-0.4579
O=C1NC=NC=C1,0.586
CC(=O)C1(C)CO1,0.3797
CCSC(=S)NCC([O-])=O,-1.0882
OCC1OC(O)(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.3487
CCN(CC)C(=O)OC,-0.2918
[O-]C(=O)CCC(=O)C1=CC=CC2=CC=CC=C12,-3.4833
CC1(C)C2CCC(C)(C2)C1=O,-1.8507
[NH3+]CCCNC1=CC=CC=C1,-1.6543
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(C)(=O)=O)[N+]([O-])=O,-5.7601
[O-]C(=O)C1=CC=CC=C1C(=O)NC1=CC=CC=C1,-4.0814
[O-]C(=O)C1=CC=CC(Cl)=C1[N+]([O-])=O,-2.6323
CCOCC([NH3+])C([O-])=O,0.524
[O-]C(=O)CCSSCCC([O-])=O,-0.9301
CC=CC#N,-0.4287
CCCC(O)C=C,-0.5993
CC(C)C(O)C=C,-0.515
CCC(O)C=CC,-0.4198
OC(C([O-])=O)=C(C1=CC=CC=C1)C1=CC=CC=C1,-2.3354
CN(C)C(=O)NC1=CC=CC(OC(=O)NC(C)(C)C)=C1,-2.9342
CCCCOC(=O)CCO,-1.2899
[O-]C(=O)CC(SC(CC([O-])=O)C([O-])=O)C([O-])=O,-0.4908
CC1=CC=CC(O)=C1[N+]([O-])=O,-1.64
ClCC(=O)NC(=O)CCl,-2.2304
C1CCC(CC1)N(SC1=NC2=CC=CC=C2S1)C1CCCCC1,-6.7886
COC1=CC(C([O-])=O)=C(C=C1OC)[N+]([O-])=O,-0.7543
CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,-4.1949
O=S(=O)(N1CCCCC1)C1=CC=CC=C1,-2.5365
CCN(CC)C(C#N)C1=CC=CC=C1,-0.9738
[O-][N+](=O)CC1=NC2=CC=CC=C2C=C1,-2.0545
[O-]C(=O)C(S)CCC(S)C([O-])=O,-2.4758
CCSC(=S)NC(CC([O-])=O)C([O-])=O,-1.3863
ClCCS(=O)(=O)CCOCCS(=O)(=O)CCCl,-1.9408
COC1=CC(=CC=C1C([O-])=O)C([O-])=O,-1.9916
CC(=O)NC1=CC=C(Cl)C=C1C,-2.3097
CCCCC1=C(C)N=C(NC1=O)N(C)C,-2.2416
C[NH+]1C2CCC1CC(C2)OC(=O)C(COS([O-])(=O)=O)C1=CC=CC=C1,-1.5675
[O-]C(=O)CC1CCCCC1,-1.6935
CCCCCCCCCCCCCCCCNC(=O)C(C)O,-3.6512
CCCCCNC(=O)C(C)O,-0.3825
OCC(O)C1OC(OC2=CC=CC=C2)C(O)C(O)C1O,-1.5537
CCCCCCCCCCOC(=O)C1=CC=CN=C1,-3.1901
CC(C)CC(NC=O)C([O-])=O,-0.7328
CS(=O)(=O)[N-]S(C)(=O)=O,0.0402
CCCOC(=O)CCOC,-0.6598
COC(OC)C=CC(OC)OC,0.055
C[NH+]1CCC=C1C,0.1265
CC1=CC(OCC([O-])=O)=CC(C)=C1,-2.3527
ClC1=CC2=C(OC3=C2C=C(Cl)C=C3)C=C1,-7.2135
CCCCCCNC(=O)C(C)O,-0.9487
CCCCOC(=O)C(C)OC(C)=O,-0.7536
CCC1=NC2=C(N1C)C(=O)N(C)C(=O)N2C,-1.5687
NC(N)=[NH+]C(=[NH2+])NC1=CC2=CC=CC=C2C=C1,-2.5497
[O-]C(=O)CC1NC(=O)NC1=O,-1.1517
CC1=CC=C(C=C1O)[N+]([O-])=O,-2.1851
NC(=O)SCC(=O)NC1=CC=CC=C1,-1.3228
CCOC(=O)C(CC([O-])=O)=C(C1=CC=CC=C1)C1=CC=CC=C1,-2.1908
CN1C=NC2=NC(Cl)=NC(NN)=C12,-1.1427
CCOC(=O)C1=C(C)OC(C)=C(C(=O)OCC)C1=O,-1.5255
[O-]C(=O)CCC(N(CCC#N)CCC#N)C([O-])=O,-0.2275
CSCCC(N(CCC#N)CCC#N)C([O-])=O,-1.3279
CCCCCCCCOC(=O)C(C)O,-1.2726
O=C1COC2=CC=CC=C2N1,-2.5716
CCCC(=CC([O-])=O)C([O-])=O,-1.1538
CCOC(=O)N1CCN(CC1)C(=O)OCC,-0.7288
CCC(C)C1=CC=CC(C(C)CC)=C1O,-5.0593
[O-][N+](=O)C1=CC=C2C=CC3=C4C(C=CC1=C24)=CC=C3,-7.3213
CCN(N=CC1=CC=C(O1)[N+]([O-])=O)C(N)=O,-2.9395
[O-]C(=O)CCCCCC1=CC=CC=C1,-2.6026
CCCCC(C)(O)CC,-1.7356
CC1=C(CCC1(C)C)C([O-])=O,-2.8871
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-5.1244
CCOC1CC1,-0.6407
CN1C=NC2=C1C(=O)N(CC([O-])=O)C(=O)N2C,-1.3769
CC1NC(=O)C(C)NC1=O,-0.1528
O=C(NC1=CC=CC=C1)C1CCC(=O)N1,-1.3278
OC1=CC=C(SC2=CC=CC=C2)C=C1,-2.7745
CCOCOCOCC,-0.1277
O=C1OCC2=C1C1=CC=CC=C1C=C2,-3.3062
[O-]C(=O)CNC(=O)C1=CC=CO1,-0.7272
NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=C(S1)C([O-])=O,-2.8741
CCC(CC)(CC([O-])=O)C([O-])=O,-0.7962
OC(C(O)C1=CC=CC=C1)C([O-])=O,-0.3063
CC=C(CC1=CC=CC=C1)C([O-])=O,-2.5648
[O-]C(=O)C1=CC=C(NC(=O)C2=CC=CN=C2)C=C1,-3.0832
CCOC(OCC)C(C)=O,-0.2059
O=C1CCCCCNC(=O)CCCCCNC(=O)CCCCCNC(=O)CCCCCN1,-2.8126
CC(C)OC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,-5.3544
[O-]C1=C(C2CCCC3=CC=CC=C23)C(=O)OC2=CC=CC=C12,-4.8638
CC(=O)OCCS,-1.5
CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C,-2.4845
NC(=O)NN=CC(O)C(O)C(O)CO,-0.1288
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,-0.8167
CC[NH+](CC)CCSCC[NH+](CC)CC,-2.3663
CC(=O)CC(CC([O-])=O)C1=CC=CC=C1,-1.4463
CCN(C1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.7007
NC1=CC=C(C=C1)C#CC1=CC=C(N)C=C1,-2.4326
OC1=CC=CC=C1C(=O)C1=CC=CC=C1C([O-])=O,-2.3428
[O-][N+](=O)C(COC(=O)C1=CC=CC=C1C(=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-3.5782
CCC(O)C(Cl)(Cl)Cl,-0.9481
CC(C)CC1OCCO1,-0.3695
O=C1CCCCCCCCN1,-1.0737
CNCl,0.2806
[O-]C(=O)C(S)CS,-0.2374
[O-]N=CC1=CC=C(O1)[N+]([O-])=O,-2.1934
O=C(N1CCCCCC1=O)C1=CC=CC=C1,-2.1667
OC1=CC=C(C=C1)N=NC1=CC=C(N=NC2=CC=CC=C2)C2=CC=CC=C12,-6.0092
CC1(C)C2CCC1(C)C([NH3+])(C2)C([O-])=O,-1.5961
CC1=CC=C(C=C1N)S(N)(=O)=O,-1.9169
CCCCCCCCNC(=O)C(C)O,-2.2827
CCCCCCCCCCNC(=O)C(C)O,-3.3605
CC(O)C(=O)OC(C)C(=O)OCC=C,-0.6826
C[NH2+]CC(O)C(O)C(O)C(O)CO,0.4084
COC(=O)C(C)OC(C)=O,-0.2617
[O-]C(=O)CN(CCC#N)CCC#N,0.4578
COC1=CC2=NC=CN=C2C(N)=C1OC,-1.7102
CN(C(N)=O)C1=CC=C(C)C=C1,-0.423
CC(C)CC(C)CO,-1.6007
NC(=O)C1=CC=C(C=C1)S(N)(=O)=O,-2.3015
CC1=CN(CC2=CC=CC=C2)C(=O)NC1=O,-2.2558
CC1=C(N=CN1)S([O-])(=O)=O,0.188
CC1=CC=C2NC(=O)C([O-])=[NH+]C2=C1,-3.0418
CN1C2=CC=CC=C2C(O)(C2=CC=CC=C2)C2=CC=CC=C12,-3.9031
CC1(CCCC=C1C([O-])=O)C([O-])=O,-1.9642
[O-]C(=O)CC(N(CCC#N)CCC#N)C([O-])=O,-1.5337
CN(C)C(=O)C1=CC=CC=C1C(=O)N(C)C,0.5083
COC1=CC(CC=C)=CC=C1OCC([O-])=O,-2.2786
CC=CC(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-2.9196
CCCCCOC(=O)C(C)O,-1.2047
OCC1=CC(Cl)=CC=C1OCC([O-])=O,-2.0347
CNC(=O)OC1=CC(C)=C(N(CC=C)CC=C)C(C)=C1,-3.5932
ClC1=CC=CC(OC2=CC=CC=C2)=C1,-4.2107
CC(=C)C1CC=C(C)C(=O)C1,-2.0608
[O-]C1=CC=C(C=C1C(=O)NC1=CC=C(Cl)C=C1)[N+]([O-])=O,-5.122
[O-]C1=C(C=CC=C1[N+]([O-])=O)C(=O)NC1=CC=C(Cl)C=C1,-4.5452
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,-0.558
CCCCCOC(=O)C1=CC=C(O)C=C1,-3.8135
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-5.2567
O=CCC1=CC=C2OCOC2=C1,-1.96
[O-]C(=O)C1CC(=O)C2=CC=CC=C2C1,-2.1031
CCNC1=NC(Cl)=NC(NCC(=O)OCC)=N1,-2.9374
[NH3+]C(CO)C(=O)NC(CO)C([O-])=O,-0.5847
ON=C1CCCC1=NO,-1.9937
CC1CCC(=O)N1C1=CC=CC=C1,-0.8457
COC(=O)C1=C(C=CC=C1[N+]([O-])=O)C([O-])=O,-2.0853
CC(C)OC(=O)C1=CC=CC(=C1C([O-])=O)[N+]([O-])=O,-2.3466
CC(C)OC(=O)C1=C(C=CC=C1[N+]([O-])=O)C([O-])=O,-2.4897
CC(C)(C)OC(=O)C1=CC=CC(=C1C([O-])=O)[N+]([O-])=O,-3.0467
CC(C)CCOC(=O)C1=CC=CC(=C1C([O-])=O)[N+]([O-])=O,-3.0689
CCC(C)OC,-0.7306
OCC(CO)OCC=C,0.481
CN(C(N)=N[N+]([O-])=O)[N+]([O-])=O,-0.6104
CCC(C)OC(=O)C1=CC=CC(=C1C([O-])=O)[N+]([O-])=O,-2.7193
CC1CCCCC1C,-4.3341
[NH3+]C(CO)C([O-])=O,-0.3861
[NH3+]C(CCC([O-])=O)C([O-])=O,-0.9916
ClC1=CC=C(OC2=CC=CC=C2Cl)C=C1,-5.52
CC(=O)NC(NC(C)=O)C1=CC=CC=C1,-1.3144
COC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,-5.1307
NC(=O)NN=CC(O)C(O)C(O)C(O)CO,-0.4257
CCCCOC(=O)C1=CC=CN=C1,-1.8367
OCCCOC(=O)C1=CC=CC=C1,-1.2558
CNC(=O)OC1=CC=CC=C1C1OCCO1,-1.5706
ClC1=CC=C(OC2=CC=CC=C2)C=C1,-4.7925
CC1=CC([O-])=C(C=C1Cl)[N+]([O-])=O,-4.3901
COC1=CC(=CC(Cl)=N1)C(Cl)(Cl)Cl,-4.3635
CCOC1=CC=C(C=C1)N(C(C)=O)C(C)=O,-1.947
[O-]C(=O)C1=CC=CC2=NC=CC=C12,-2.6774
COC(=O)C1=CC(Cl)=CC(N)=C1Cl,-3.2634
CCC(C)(O)C(C)(C)C,-1.2708
CN(C)C(=O)CCC(=O)N(C)C,0.5035
OCN1CC(=O)N(CO)CC1=O,-0.4168
CC(C)[C-]1C(=O)NC(=O)NC1=O,-1.4556
CN(N=O)C(C)=O,-0.7684
ClC12C3C4CC(C=O)C5C4C(Cl)(C13Cl)C(Cl)(Cl)C25Cl,-7.2006
O=S=O,0.2235
CCNC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.4085
NC1=NC2=C(O)C=CC=C2S1,-1.9196
CC1(CCOC1=O)C([O-])=O,0.8412
[O-]C(=O)C1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1C([O-])=O,-2.8141
NC1=NC(=O)N(C=C1)C1CCC(CO)O1,-0.4416
COC1(C)COC(C)(CO1)OC,-1.246
COC1=CC(C=CC)=CC=C1OCC([O-])=O,-1.5826
O=C1CCCCCCCCCCCCN1,-2.626
OCC1=CC(Cl)=C(Cl)C(Cl)=C1,-3.0948
OC1=CC=CC2=CN=CN=C12,-2.0361
CCCCSS(=O)CCCC,-2.2886
[NH3+]CC(O)C1=CC=CC=C1,-0.4764
CC(Cl)C(C)Cl,-2.3541
ON(C(=O)C1=CC=CO1)C1=CC=CC=C1,-3.194
[F-],1.6988
[O-]S([O-])(=O)=O,1.0084
CCCOC(=O)C1=CC=CN=C1,-1.2403
CN1C(COC(N)=O)=NC=C1[N+]([O-])=O,-1.8433
CCCCC(NC(C)=O)C([O-])=O,-0.6823
[O-]C(=O)C1=C(Cl)C=CC2=CC=CC=C12,-2.3152
CCCOCCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-3.795
N#N,-0.1901
O=O,0.0691
ClCl,-1.0513
CCC(Cl)(Cl)Cl,-1.8898
CCC(CC)C1=CC=CC(OC(=O)NC)=C1,-3.947
CCCCCCCCOCCO,-2.125
CC(C)C(O)C#N,0.3048
CCC(CC)COC(C)=O,-1.3528
ClCC=CCl,-1.598
CC1CC1(C([O-])=O)C([O-])=O,0.8412
[O-]C(=O)CC(C([O-])=O)(C1=CC=CC=C1)C1=CC=CC=C1,-2.4318
COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)[N-]C(=O)NC1CCCCC1,-5.0917
CC(C)C[NH+]1CCOCC1,-0.7089
[O-]C(=O)C1=CC2=CC=CN=C2C=C1,-0.0456
O=C(NC1CCCCC1)C1=CC=CN=C1,-2.319
CC1(C)C2CCC1(C)C(=O)C2O,-0.9249
CCCCCCCCOCC(O)CO,-1.9208
CCOC(=O)CCCOC1=CC=C(Cl)C=C1C,-4.4095
CC1=C(Cl)C([O-])=C(Cl)C(Cl)=C1Cl,-4.6021
CC(C)OC(=O)C1=CC(=CC(=C1)C(=O)OC(C)C)[N+]([O-])=O,-5.0389
COC(=O)C1(O)OCC23C4C(OCC4(C(CC2OC(=O)C(C)=CC)OC(C)=O)C(=O)OC)C(O)C(C)(C13)C12OC1(C)C1CC2OC2OC=CC12O,-3.4428
CC1=CCC=C1,-3.8762
CNC(=O)OC1=CC(C)=CC(C)=C1C,-1.9851
COC1=CC=C(C=C1)C(O)(C1CC1)C1=CN=CN=C1,-2.5959
CC(C)OCC(O)COC(C)C,0.0549
CC(=O)C1=CC=C(O)C(=C1)C([O-])=O,-2.2304
ClCC(Cl)(Cl)CCl,-2.5785
COC1C(O)C(COC2C(O)CC(O)OC2C)OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C1O,-1.94
CN(C)C(=O)C1=CC=C(C=C1)C(=O)N(C)C,0.2656
O=C(NC1=CC=CC=N1)C1=CC=CN=C1,-2.9771
O=C1NC2=CN=CN=C2[N-]1,-1.5141
CN(CC([O-])=O)N=O,0.9278
NC(N)=[NH+]C(=[NH2+])NC1=CC=CC2=CC=CC=C12,-2.3151
NC1=C(C=C(NC2=CC=C(C(NC3=NC(Cl)=NC(Cl)=N3)=C2)S([O-])(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S([O-])(=O)=O,0.1956
CCCC[NH2+]CC,-0.4405
CN1C(=O)N(C)C2=NC=CN=C2C1=O,-1.4598
CC1(C)CC2=CC=CC(=C2O1)[N+]([O-])=O,-3.2068
CC(=O)NC(CSC1=CC=C(Cl)C(Cl)=C1)C([O-])=O,-2.8868
NC(=[NH2+])NCCCCCCCC[NH2+]CCCCCCCCNC(N)=[NH2+],0.3322
CCNC1=NC(OC)=NC(=N1)N(CC)CC,-2.9987
CCCCOC(=O)C(C)OC(=O)C(C)O,-1.3752
NC(=O)NCNC(N)=O,-0.6525
CCC(O)C[NH3+],1.0499
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,-13.1719
[O-]C(=O)C1=CC=[N+]([O-])C=C1,-1.102
CCCC1CCC[NH2+]C1,-1.011
CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC12C)C(C)=O,-4.9453
OCC(NC(=O)C[N-][N+]#N)C(O)C1=CC=C(C=C1)[N+]([O-])=O,-1.1692
CCC(C)[NH3+],0.1851
CN1C2=CC=CC=C2SC2=CC=C(CC([O-])=O)C=C12,-3.9422
CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O,-2.1973
CC1=C(C=C(O1)C(O)C(O)C(O)CO)C([O-])=O,-1.2774
CN(C)C1=NC=NC2=NC=CN=C12,-1.0216
CCOCCC(=O)OC,-0.0719
CCCCOC(=O)CCOCC,-1.6391
CCCCCOC(=O)CCOCC,-2.1956
CCCCCCOC(=O)CCOCC,-2.8289
CCCOCCC(=O)OC,-0.6334
CCCOCCC(=O)OCCC,-1.6848
CCCCOCCC(=O)OCCCC,-2.4029
C1COC2=CC=CC=C2OCCOCCOC2=CC=CC=C2OCCO1,-4.6935
COC1=CC=C(OC2=CC=C(NC(=O)N(C)C)C=C2)C=C1,-4.1558
FC(F)(F)C1=NC2=CC(Cl)=C(Cl)C=C2N1C(=O)OC1=CC=CC=C1,-4.4603
CC(C)C([NH3+])C(=O)NCC([O-])=O,0.4579
CN(C)C(=O)C1=CC(=CC=C1)C(=O)N(C)C,0.487
CCOC(=O)COC1=CC=C(Cl)C=C1,-2.4206
COC(=O)C(Cl)CC1=CC=C(Cl)C=C1,-3.7655
CC1=CC=CC=C1OC1=CC=CN=N1,-1.969
