SMILES,LogS
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,-4.269
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.613
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,-4.083
CCCCNC(=O)n1cc(F)c(=O)[n-]c1=O,-2.446
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-4.583
CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+](=O)[O-],-3.972
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.532
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1,-5.674
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,-5.569
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,-4.044
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.562
C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,-8.9
O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,-2.688
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,-5.584
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,-3.944
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,-5.025
COC(=O)c1ccccc1S(=O)(=O)[N-]C(=O)Nc1nc(C)cc(C)n1,-3.084
COC(=O)c1ccccc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1,-1.604
Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-8.27
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,-4.562
CSCOC(=O)c1ccccc1OC(C)=O,-2.64
CC(=O)Oc1ccccc1C(=O)OCS(C)=O,-1.782
CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,-3.394
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-6.094
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,-3.924
COC(=O)c1ccccc1CS(=O)(=O)[N-]C(=O)Nc1nc(OC)cc(OC)n1,-3.534
Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,-3.639
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,-3.308
Cc1[nH]c(Br)nc1[N+](=O)[O-],-1.791
NS(=O)(=O)c1ccc(SCCO)cc1,-1.824
NS(=O)(=O)c1ccc(SCCCO)cc1,-2.247
NS(=O)(=O)c1ccc(SCCCCCO)cc1,-2.662
CN(C)C(=O)COC(=O)c1ccccc1O,-1.705
O=C(OCC(=O)N1CCCC1C(=O)[O-])c1ccccc1,-1.592
CN(C)C(=O)CCOC(=O)c1ccccc1,-1.099
CCCCCCNC(=O)COC(=O)c1ccccc1,-3.902
CCN(CC)C(=O)COC(=O)c1ccccc1OC(C)=O,-2.109
CCCN(CCC)C(=O)COC(=O)c1ccccc1OC(C)=O,-2.65
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C(C)C)C(C)C,-3.252
CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1OC(C)=O,-2.546
CC(=O)Oc1ccccc1C(=O)OCC(=O)N1CCOCC1,-1.804
CCNC(=O)COC(=O)c1ccccc1OC(C)=O,-1.682
CCOC(=O)CNC(=O)COC(=O)c1ccccc1OC(C)=O,-1.874
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,-1.549
COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,-4.148
NS(=O)(=O)c1ccc(SCCCCO)cc1,-2.514
NS(=O)(=O)c1ccc(CCCO)cc1,-1.032
NS(=O)(=O)c1ccc(CCCCO)cc1,-1.193
NS(=O)(=O)c1ccc(CCCCCO)cc1,-1.971
O=C([O-])c1c(Cl)cccc1Cl,-1.1309
[NH3+]CCc1c[nH]c2ccc(O)cc12,-0.945
O=C([O-])c1cc(Cl)c(Cl)cc1Cl,-2.4446
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,-4.3742
c1ccc2[nH]cnc2c1,-1.7701
O=c1[nH]cc(Br)c(=O)[nH]1,-2.3698
CN(CCCl)CCCl,-1.1141
S=P(N1CC1)(N1CC1)N1CC1,0.0018
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,-5.7769
CC(C)OP(=O)(F)OC(C)C,-1.0777
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C1O,0.2948
[NH3+]CCCCC([NH3+])C(=O)[O-],0.8351
O=P([O-])([O-])OCC(O)CO,0.7643
O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O,0.5848
OCCS,1.1072
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O,-1.5406
CC(C)([NH3+])C(=O)[O-],0.2453
CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(C[NH+]7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,-3.0163
CNC(=O)Oc1cccc(C(C)C)c1,-3.3567
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-0.9482
Cc1ncc(CO)c(C=O)c1O,0.4758
CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,-2.5958
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,-3.6687
[O-]c1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,-3.4634
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,-2.6677
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+],-1.6695
IC(I)I,-3.5952
CC(F)(F)Cl,-1.856
FC(F)(F)F,-3.6703
CS(=O)(=O)[O-],1.0173
CC(C)(O)C#N,1.07
FC(F)(F)CCl,-1.1098
O=C([O-])C(Br)(Br)Br,-0.1713
O=C([O-])C(F)(F)Cl,0.8845
O=C([O-])C(F)(F)F,0.943
FC(F)(Cl)C(Cl)(Cl)Cl,-3.3093
CC(C)(CO)[N+](=O)[O-],1.4681
CC(Cl)C(Cl)(Cl)C(O)O,-0.8666
Cc1cc(C(O)(c2ccc(N)cc2)c2ccc(N)cc2)ccc1N,-3.0272
CC(CO)(CO)[N+](=O)[O-],0.7724
CCOP(=O)(C#N)N(C)C,-0.2186
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],-3.8664
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,-6.0892
CCCCOP(=O)(CCCC)OCCCC,-2.6995
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,-2.559
COP(=S)(OC)SCc1nc(N)nc(N)n1,-3.069
CC(C)(C#N)N=NC(C)(C)C#N,-2.6713
BrCC(Br)Br,-2.7272
CC(=O)CCl,-0.012
CC(O)C[NH3+],1.1243
CCC(Cl)Cl,-1.6217
O=C([O-])CBr,1.1002
NNC(N)=S,-0.9588
CC(C)(CO)C(O)C(=O)NCCC(=O)[O-],0.6591
COS(=O)(=O)c1ccccc1,-1.7419
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-5.7692
CC(C)(CO)C(O)C(=O)NCCCO,0.6877
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-5.1901
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,-4.6024
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,-5.8541
O=C1c2cccc(S(=O)(=O)[O-])c2C(=O)c2c1cccc2S(=O)(=O)[O-],1.2572
Cn1ccc(=O)c2ccccc21,-0.9818
O=C1C(=O)c2ccccc2-c2ccccc21,-4.4435
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,-4.917
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,-6.5891
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-9.3076
Nc1ccc(S(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc12,-0.2592
Nc1ccc(S(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc12,-1.643
COc1cc(C=O)cc(OC)c1OC,-2.1195
Cc1cccc(Cl)c1O,-0.7739
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,-1.2871
CC(=O)c1cccs1,-0.9549
O=[N+]([O-])c1ccc([O-])cc1C(F)(F)F,-1.6172
O=C([O-])c1ccccc1Br,-2.0347
O=C([O-])Cc1ccccc1C(=O)[O-],-1.0515
Nc1ccc(Cl)cc1[N+](=O)[O-],-2.538
O=[N+]([O-])c1cc(Cl)ccc1[O-],-3.0902
Cc1cc(O)c(C(C)C)cc1Cl,-2.2664
O=C([O-])c1ccc(O)cc1O,-1.426
COc1ccccc1N,-0.9901
C=C(C)C(=O)C(=CC(=O)[O-])OC,-0.9299
O=C1OC(CO)C(O)C(O)C1O,0.5201
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,-2.8267
c1ccc2nccnc2c1,0.7051
Oc1ccc(-c2ccccc2)cc1O,-2.0659
CCN(CCO)c1ccccc1,-1.9171
Nc1ccc2cc3ccc(N)cc3[nH+]c2c1,0.3783
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,-5.2094
C=CCc1ccc(OC)c(OC)c1,-2.552
O=C([O-])CCCOc1cc(Cl)c(Cl)cc1Cl,-3.8294
O=C(OC(=O)c1ccccc1)c1ccccc1,-4.3546
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,-3.848
CCCCOC(=O)COc1ccc(Cl)cc1Cl,-3.78
O=C(OCCOc1ccc(Cl)cc1Cl)c1ccccc1,-3.8118
CCOC(=O)C(=O)OCC,-0.6085
OCC(Br)CBr,-0.6222
CCC([NH3+])CO,1.0499
OCC(O)CCl,0.9565
CCC(C)=NO,0.0599
COC(=O)CCl,-0.3728
CC(C)[NH+](CCO)C(C)C,-1.0829
CC(=O)NC(C(=O)[O-])C(C)C,-0.3599
CCCC(C)C(=O)[O-],-0.889
CCOC(=O)C(C)O,0.9276
CC(C)COC(=O)C(C)C,-2.159
OCC1CCCO1,0.9908
Nc1cc(S(=O)(=O)[O-])ccc1C(=O)[O-],-1.3157
O=S(=O)(Cl)c1ccc(I)cc1,-4.2686
O=C([O-])c1ccccn1,0.892
O=C(OCC1OC(Oc2ccccc2CO)C(O)C(O)C1O)c1ccccc1,-2.8925
Nc1cc([N+](=O)[O-])ccc1O,-2.2217
O=C([O-])c1ccc(C(=O)[O-])cc1,-4.0444
CC[NH+](CC)CCO,0.9311
N#Cc1ccncc1,-0.4154
N#Cc1cccnc1,0.1128
ON=C1CCCCC1,-0.7984
OCC1CCCCO1,0.9349
CC[NH+]1CCOCC1,0.9386
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.2838
CCN(CC)C[NH+](CC)CC,-0.1995
CC(O)CN(CC[NH+](CC(C)O)CC(C)O)CC(C)O,0.534
OCC[NH+](CCO)CCO,0.8263
CCCC[NH+](CCO)CCCC,-1.6367
CC(=O)Nc1ccc(C)cc1,-2.0946
CC(=O)Nc1ccc(C=NNC(N)=S)cc1,-3.429
Cc1ccc(S(=O)(=O)[O-])cc1,0.5564
OCC1CCC(CO)O1,0.8789
COc1ccc(N)cc1,-0.7683
CCOC(=O)CCl,-0.8005
C[NH+](CCO)CCO,0.9239
CCCC(=O)OCCOC(=O)CCC,-2.6069
COCCOC(=O)CCCCC(=O)OCCOC,-1.2665
O=CC=O,1.2363
O=S(=O)([O-])CCO,0.8992
CC(O)CC(C)(C)O,0.9275
CC(C)OP(C)(=O)F,0.8536
C[Si](C)(C)O[Si](C)(C)C,-5.242
CCOP(=O)(OCC)OP(=O)(OCC)OCC,0.5373
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-6.8424
CCCCOP(=O)([O-])OCCCC,-1.0874
COC(C)(C)CC(C)=O,0.3326
CC(O)CCO,1.0452
CC(O)CC=O,1.055
COCC(C)O,1.0452
C[NH+](C)CCO,1.0499
CCOP(=O)(OCC)Oc1cc(C)[nH]n1,-2.3696
CC1OC(C)OC(C)OC(C)O1,-2.8997
Nc1nc(N)[nH+]c(N)n1,-1.5916
CCOCCOC(=O)CCCCC(=O)OCCOCC,-2.065
C[NH+](C)CCC[NH3+],0.9906
N#CCCO,1.1483
C[NH2+]CCO,1.1243
[NH3+]NCCO,1.1186
CC(C)=NNC(N)=O,-0.2674
COCCOC(C)=O,0.9276
BrCCCCBr,-2.7902
ClCCCCCl,-0.92
ClCC=CCCl,-2.1675
OCC#CCO,0.6379
C=COCCCl,-2.3951
O=C([O-])COCC(=O)[O-],0.4927
O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],-1.561
OCCOCCO,0.9742
OCCSCCO,0.913
CCCC[NH2+]CCO,0.9311
COCCOCCO,0.9203
ClCCOCOCCCl,-1.3461
CCCCOCCOC(C)=O,-1.2504
CCOCCOCCOC(C)=O,0.754
OCCOCCOCCO,0.8234
CCCCOCCOCCO,0.7899
COCCOCCOCCO,0.7846
CCOCCOCCOCCO,0.749
CCCCCCOCCOCCO,-1.049
OCCOCCOCCOCCO,0.7117
NC(N)=[NH2+],-1.5066
CN(C)P(=O)(F)N(C)C,0.8121
O=C([O-])C1C(C(=O)[O-])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,-2.0457
CC([NH3+])(CO)CO,0.9782
CCC([NH3+])(CO)CO,0.9239
CCC(CC)(CO)CO,0.1798
CCCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,-6.4131
O=P(OCCCl)(OCCCl)OCCCl,-1.6105
CC(=O)CO,1.1303
FC(F)=C(F)F,-2.8001
CC1(C)C(=O)NC(=O)N1CO,0.8009
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,-6.6594
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-3.824
O=C1c2cccc(S(=O)(=O)[O-])c2C(=O)c2cccc(S(=O)(=O)[O-])c21,0.2572
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-6.1366
COCCOC(=O)c1ccccc1C(=O)OCCOC,-1.5213
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,-3.3533
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,-3.5319
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,-5.444
O=S(=O)([O-])c1cc(O)c2cc(Nc3ccccc3)ccc2c1,-1.9763
Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,0.6752
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,0.0985
OC(c1ccccc1)c1ccc(Cl)cc1,-3.4886
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,-2.213
COc1ccc(C=O)cc1OC,-1.4199
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-],0.4873
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,-6.2155
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,-4.6168
CC(O)C[NH+](CC(C)O)CC(C)O,0.6374
OCCNc1ccccc1,-0.4745
CC(=O)CC(C)(C)O,0.9349
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.6768
CC(O)C[NH2+]CC[NH3+],0.9275
O=C([O-])CSCC(=O)[O-],0.4255
O=C=O,-1.4748
CC(C)([NH3+])CO,1.0499
FC(F)(Br)C(F)(F)Br,-4.9376
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,-2.1672
CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.8726
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,-4.9405
CC1(C)CC(=O)CC(=O)C1,-1.5276
CN1C(=O)OC(C)(C)C1=O,-0.4568
Nc1ccc(S(=O)(=O)[N-]C(=O)c2ccccc2)cc1,-2.9501
O=C1CCC(=O)N1Br,-1.0831
O=C1CCC(=O)N1Cl,-0.9702
O=C1c2ccccc2C(=O)c2c(O)cccc21,-4.4213
Oc1ccc(Cl)c2cccnc12,-3.9756
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,-5.569
O=C([O-])CCCc1c[nH]c2ccccc12,-2.9101
COC(=O)c1ccccc1N,-1.7246
c1ccc(N=NNc2ccccc2)cc1,-2.596
NNc1cccc(S(=O)(=O)[O-])c1,-0.8275
NS(=O)(=O)c1ccc(C[NH3+])cc1,0.321
[NH3+]C(Cc1cccs1)C(=O)[O-],-0.8356
CC[NH+](CCO)CCO,0.8755
O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1,-2.6359
O=C([O-])CCC1CCCC1,-1.7691
CCCCOC(=O)CCC(=O)OCCCC,-3.0006
CCOC(=O)C=CC(=O)OCC,-1.0899
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6637
CC(=O)NCCO,0.9867
NC(=S)NNC(N)=S,-1.7965
CCCCOCCOCCOCCO,0.6855
O=C([O-])CC1(CC(=O)[O-])OCOC1=O,-0.611
CC(C)C(O)C(C)(C)CO,-0.8863
O=C([O-])CF,1.1077
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N=C[N-]S2(=O)=O,-0.8186
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,0.5433
Nc1nc(N)c(OC2OC(CO)C(O)C(O)C2O)c(=O)[nH]1,-1.4832
O=C([O-])Cc1ccc(O)cc1,-0.3991
C1COC2(C1)CCCO2,-0.1078
c1ccc2c3c(ccc2c1)Sc1ccc2ccccc2c1N3,-7.9081
c1ccc2c3c(ccc2c1)Nc1ccc2ccccc2c1S3,-6.8786
c1ccc2c(c1)Nc1c(ccc3ccccc13)S2,-5.8957
c1ccc2c(c1)Nc1ccc3ccccc3c1S2,-6.5727
c1cnoc1,0.3827
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.5233
COC(=O)C=C(C)OP(=O)(OC)OC,0.6495
[NH3+]C(Cc1cc(Br)c([O-])c(Br)c1)C(=O)[O-],-1.9281
CCS(=O)CCSP(=O)(OC)OC,0.6086
N[NH3+],1.4942
CC[NH+]1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,-3.3187
FC(F)(F)C(Cl)Cl,-1.8623
CCOP(=O)(OC=CCl)OCC,-1.3316
Cc1[nH]c(=O)n(C(C)C)c(=O)c1Br,-2.0604
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)[O-])CC(O)C1O,-0.9473
CP(=O)(F)OC1CCCCC1,-1.6875
CC(C)NP(=O)(F)NC(C)C,-0.3574
CCOC(=O)CC(=O)C(F)(F)F,-1.362
FC(F)(F)C(F)(Cl)Cl,-3.0961
O=C([O-])C(F)F,1.0176
CCCc1cc(F)ccc1O,-1.887
NC(=O)N(CCO)N=Cc1ccc([N+](=O)[O-])o1,-2.6852
CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,-3.2259
Nc1ncc2[nH]cnc2n1,-1.21
COCC(F)F,-0.2836
Nc1cccnc1,1.0263
NC(=O)NCC(=O)[O-],-0.5809
NC(=O)NCCC(=O)[O-],-0.8014
C=CC1C[NH+]2CCC1CC2C12Nc3ccccc3C1(O)CCO2,-2.6706
CCC12CCC[NH+]3CCC4(c5cccc(OC)c5N(C(C)=O)C4CC1)C32,-1.3269
O=C([O-])C1(O)c2ccccc2-c2ccccc21,-1.9657
CC(=O)C1CC(CC(=O)[O-])C1(C)C,-0.5752
CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],-3.5889
Cc1cc(O)c(C(=O)[O-])c(O)c1,-2.0496
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,-5.5083
CC1CCC2C(C)C(=O)OCC12,-1.9249
C[NH+]1CC2CC(C1)c1cccc(=O)n1C2,0.6484
CC1=C(CCC(=O)[O-])C(=O)NC1=O,-0.6608
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585
CC([NH3+])C(O)c1ccccc1,-0.8786
OCc1cc(O)ccc1O,0.8534
O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835
CC1OCCO1,0.8789
O=C([O-])c1cc(=O)c(O)c(C(=O)[O-])o1,-1.377
COc1cc(C(C)=O)ccc1O,-1.5216
O=C([O-])c1cncc(C(=O)[O-])c1,-2.223
CC1CC(OC(=O)c2ccccc2)CC(C)(C)[NH2+]1,-1.922
O=C([O-])C(=O)Nc1ccccc1,-1.3019
NC(=O)NC(=O)C=CC(=O)[O-],-1.9202
CCOC(=S)SSC(=S)OCC,-4.9432
O=S(=O)([O-])CS(=O)(=O)[O-],1.1446
Nc1cc[nH+]cc1,-0.0529
Nc1ccccn1,0.9757
C1CSCCS1,-1.6029
ClCCSCCCl,-2.3666
N#CI,-0.6333
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-2.3381
C[NH+]1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,-1.2994
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.1562
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.3982
CCCOP(=O)(OCCC)OCCC,-1.5412
CC(=O)C(C)O,1.055
CC(O)(C(=O)[O-])c1ccccc1,-0.8949
CC(=O)N(C)N(C(=O)C(=O)N(C)C)c1ccccc1,-0.5345
Oc1c(Br)cc(Br)c2cccnc12,-4.1938
CCC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,-3.0514
O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-],-0.3225
O=C([O-])c1cccs1,-1.2327
O=C(C(=O)c1cc([N+](=O)[O-])ccc1[O-])c1cc([N+](=O)[O-])ccc1[O-],-3.5214
CCCCCc1ccc(O)cc1O,-1.9548
CNC(=S)NC,0.9823
COC(C)OC,1.0452
O=C([O-])c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-2.8092
C[NH+]1C2CCC1CC(OC(=O)c1ccccc1)C2,-2.1593
O=C1C(Br)=CC(=NCl)C=C1Br,-3.7068
C[NH2+]C(Cc1ccc(O)cc1)C(=O)[O-],-2.1325
CCN(CCCl)CCCl,-3.0265
CCCCOC(=O)C=Cc1ccccc1,-1.6112
CN(C)c1ccc(N=Nc2ccc(N)cc2)cc1,-4.594
CCCCCOC(=O)CCC,-3.4212
CCC(=O)OCC(C)C,-1.8841
CN[NH2+]C,1.2211
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.9407
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.3387
CC(=O)CC(=O)[O-],0.991
NC(=S)NC(N)=S,-1.6996
[NH3+]C(CCCC(=O)[O-])C(=O)[O-],-1.8648
ClC=CCCl,-1.598
ClCOCCl,-0.7181
NC(=[NH2+])NCCS(=O)(=O)[O-],-0.6321
CC(C)CO[N+](=O)[O-],-1.9521
CC(C)CCO[N+](=O)[O-],-2.4809
COC(=O)C(C)O,0.9825
C=C(C)Cn1c(N)cc(=O)n(C)c1=O,-0.9895
Cc1c(Cl)cc(Cl)c([O-])c1Cl,-3.2761
C[NH+]1C2CCCC1CC(=O)C2,0.4167
NNC(=O)c1cccnc1,-0.1372
COC(=O)C(=O)OC,-0.2919
CC([NH3+])(Cc1ccc(O)c(O)c1)C(=O)[O-],-1.3247
O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1,-3.3572
[NH3+]NCc1ccccc1,0.913
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.7732
O=c1nccc[nH]1,0.6749
CCCC(=O)OCC(O)CO,-1.335
CC(C)(O)CCl,0.1602
O=[N+]([O-])C(Br)([N+](=O)[O-])[N+](=O)[O-],-1.7705
CC(O)C(C)Cl,-0.2122
[NH3+]CC(O)C(=O)[O-],-0.8229
CC(C)C(Br)C(=O)[O-],-1.103
CC([NH3+])C(O)C(=O)[O-],-0.3535
O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O,0.1076
COCOC(=O)c1ccccc1O,-2.3
O=C([O-])C1CC[NH2+]CC1C(=O)[O-],-0.5395
Oc1cnc2ccccc2c1,-2.3925
C1=CCC(c2cccnc2)[NH2+]C1,0.7953
c1ccc(-c2cccnc2)nc1,-0.5916
S=c1[nH]c2cncnc2[nH]1,-2.5243
CCC(O)CO,1.0452
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,-4.8179
CC(NC(N)=O)C(=O)[O-],-0.7845
O=[N+]([O-])c1cccc(Br)c1,-1.3054
O=C([O-])C=C(CC(=O)[O-])C(=O)[O-],0.3612
O=C([O-])c1ccc(C(=O)[O-])c(Br)c1,-2.1339
OCc1ccncc1,0.9621
NC(=O)OC(CCl)CCl,-1.3605
O=C([O-])COc1cc(Cl)cc(Cl)c1,-2.3617
O=C([O-])COc1cccc(Cl)c1,-2.1954
OCc1ccc(CO)cc1,-0.3861
CC(C[N+](C)(C)C)OC(N)=O,0.5021
C=CCOC(C)=O,-0.5534
FCCl,-0.8202
NC(=O)C(Br)(Br)Br,-1.2668
NC(=O)C(Cl)(Cl)Cl,-1.0966
CC(Cl)(Cl)[N+](=O)[O-],-1.7603
CCC(Cl)(Cl)[N+](=O)[O-],-1.4996
CCC(CO)(CO)[N+](=O)[O-],0.8264
CC(C)(C=O)CO,-0.3279
CC(O)(CCl)CCl,-0.1822
CC1(CCl)CO1,-0.5504
ClC(Br)CBr,-2.5546
NC(=O)C(Br)Br,-1.0574
CC(Cl)C(Cl)Cl,-1.8898
CC(Cl)C(=O)[O-],0.9645
CC(Cl)[N+](=O)[O-],-1.4374
CCOC(OCC)C(Cl)(Cl)Cl,-1.6464
O=[N+]([O-])c1ccc2c3c(cccc13)CC2,-5.3403
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c([O-])c1[N+](=O)[O-],-2.0434
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.623
O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1,-2.3837
O=C1c2ccccc2C(=O)c2cc(O)ccc21,-5.3093
O=c1[nH]c(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]1,-3.2057
Cn1c(=O)ccc2ccccc21,-1.0466
Cc1c(O)cccc1O,0.3264
CCOC(=O)C(=O)C(=O)OCC,0.5117
CCC(CO)[N+](=O)[O-],-0.3436
O=[N+]([O-])c1cc(Cl)cc(Cl)c1[O-],-4.0876
O=Cc1cccc(C(=O)[O-])c1O,-2.4423
OCc1ccccc1CO,0.0569
O=C([O-])c1ccccc1CO,-1.5508
