SMILES,LogS
CCCC[NH2+]C1(CCCCC1)P(=O)(OCCCC)OCCCC,-3.3105
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,-8.4024
IC1=CC=C2COC(=O)C2=C1,-3.2109
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,-5.5263
CCCOP(=O)(OCC)OCCC,-0.9802
CC(C)(C)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,-5.0774
COP(=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl,-5.4374
NC1=C(Br)C=C(Br)C(=C1Br)S([O-])(=O)=O,-0.4888
CCCOP(=O)(OC)OC,0.4733
CN1C=C(I)C=CC1=O,-0.0094
CC(O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,-0.7443
CCOP(=S)(OCC)OC1=CC(Cl)=C(Cl)C(SC)=C1,-6.0807
[O-]C(=O)C1CCC([Se][Se]1)C([O-])=O,-2.1053
CC(Br)C(=O)NCC(=O)NCC([O-])=O,-0.9642
CCCC(Br)(CCC)C(N)=O,-1.8281
COP(=S)(OC)SCC(=O)N(C(C)C)C1=CC=C(Cl)C=C1,-4.4321
CC1(C)C(C(Br)C(Br)(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,-6.9197
CCCC(Br)C(=O)NC(N)=O,-1.4278
BrC1=CC2=C(C=C1Br)C1=C(O2)C=C(Br)C(Br)=C1,-6.8395
BrC1=CC=C(Br)C(=C1)C1=CC(Br)=C(Br)C=C1Br,-9.7256
OCC(Cl)(Cl)Br,-0.4424
ClCCN(CCCl)P1(=O)NCCCCO1,-0.9624
[O-]C(=O)C(Br)=C(Br)Br,-1.3593
[O-]C(=O)C(Br)=C(Br)I,-1.0197
BrC1=CC=C(Br)C(C=O)=C1,-3.8003
CC(C)(C)C(Br)C(=O)NC(C)(C)C1=CC=CC=C1,-4.9455
CCOP(=O)(CC1=CC=C(C=C1)C1=NC2=CC=CC=C2S1)OCC,-4.0017
CP([O-])(=O)CCC([NH3+])C([O-])=O,0.8397
CCCSP(=O)(OCC)OC1=CN(N=C1)C1=CC=C(Cl)C=C1,-4.0388
[O-]C(=O)C(I)=C(Br)I,-1.2891
CCCC(=O)N(CSP(=S)(OC)OC)C1=CC=CC=C1Cl,-5.204
C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,-3.7665
[O-]C(=O)C(Br)=C(Cl)Br,-1.0071
[O-]C(=O)C(Cl)=C(Br)Br,-0.6873
CCCOP(=O)(OC)OCCC,-0.6592
CCC(Br)(Br)C([O-])=O,-0.8722
CCOP(=O)(SC(C)CC)SC(C)CC,-3.0376
CCOP(=S)(OC(C)C)OC1=CN=C(N=C1)C(C)(C)C,-4.7626
CCOP(=O)(SC(C)CC)N1CCSC1=O,-1.4589
CCCCOP(=O)(OCCCC)OCCCCOCC,-2.6468
COC1=CC(Br)=C2COC(=O)C2=C1OC,-3.9311
CCOC1=CC=C(C=C1)[Si](C)(C)CCCC1=CC=C(F)C(OC2=CC=CC=C2)=C1,-8.6113
CC1=C(N=C(Br)N1)[N+]([O-])=O,-1.7914
CC(C)(COCC1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)(F)Br)C=C1,-9.9799
ClC1=CC=C(C(Cl)=C1)C1(CN2C=NC=N2)CC(Br)CO1,-3.8775
CC1=NC(=C(S1)C(=O)NC1=C(Br)C=C(OC(F)(F)F)C=C1Br)C(F)(F)F,-5.5186
COC(=O)C1(CC1)S(=O)(=O)C1=CC=C(Br)C=C1,-3.6703
COC(=O)C1(CCC1)S(=O)(=O)C1=CC=C(Br)C=C1,-3.55
COC(=O)C1(CCCC1)S(=O)(=O)C1=CC=C(Br)C=C1,-4.0104
COC(=O)C1(CCCCC1)S(=O)(=O)C1=CC=C(Br)C=C1,-4.4786
CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=C(Br)C=C2)=C1)C1=CC=C(OC(F)F)C=C1,-8.1731
CC(C)OC(=O)C1=CC(C2=NN(C)C(=C2Br)C(F)(F)F)=C(F)C=C1Cl,-6.9227
BrC1=CC=C(Br)C=C1,-4.0717
CC1=CC=C(Br)C=C1,-3.1917
ClC1=CC=C(Br)C=C1,-3.6298
BrC1=CC(Br)=CC=C1,-3.5435
ClC1=CC=CC(Br)=C1,-3.2102
BrC1=CC=CC=C1Br,-3.5
CC1=CC=CC(Br)=C1,-3.523
FC1=CC=CC(Br)=C1,-2.6656
OC1=CC=C(Br)C=C1,-1.092
OC1=CC=CC(Br)=C1,-0.8764
OC1=CC=C(Br)C=C1Br,-2.1225
CCC(Br)C([O-])=O,-0.3776
[O-]C(=O)C1=CC=CC=C1I,-2.7308
[O-]C(=O)C1=CC=CC(Br)=C1,-2.699
[O-]C(=O)C1=CC=C(Br)C=C1,-3.5251
[O-]C(=O)C1=CC=CC(I)=C1,-3.2706
[O-]C(=O)C1=CC=C(I)C=C1,-3.9631
CBr,-0.7956
CCBr,-1.086
CCI,-1.6009
ICI,-2.3345
BrC1CCCCC1,-2.2943
CCCCCBr,-3.0753
CCCCCCBr,-3.8078
CCCCCCCBr,-4.431
CCCCCCCI,-4.8102
CC(=O)OCCBr,-0.6737
BrCC=C,-1.4995
BrCCC=C,-2.2473
BrC1=CC=C(C=C1)C1=CC=CC=C1,-5.5526
BrC1=CC=C(C(Br)=C1Br)C1=CC=C(Br)C(Br)=C1Br,-7.7563
COP(=O)(OC)OC,0.5526
CC(C)OP(C)(=O)OC(C)C,-0.0516
ClCCN(CCCl)P1(=O)NCCCO1,-0.8147
COP(=S)(OC)OC1=CC=C(SC)C(C)=C1,-4.5695
CNC(=O)CSP(=S)(OC)OC,-0.9624
CCOP(=S)(OCC)OC1=CC=C(Cl)C=C1Cl,-6.1094
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.3637
CCOP(=S)(OCC)SCSCC,-3.7166
CCOP(=S)(OCC)SCCSCC,-4.2262
COP(=S)(OC)OC1=CC(Cl)=C(Cl)C=C1Cl,-5.5072
COP(=S)(NC(C)C)OC1=CC=C(Cl)C=C1Cl,-4.7982
CNP(=O)(OC)OC1=CC=C(C=C1Cl)C(C)(C)C,-3.1639
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.2797
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,-2.0594
CCOP(=S)(CC)OC1=CC(Cl)=C(Cl)C=C1Cl,-5.7524
CCOP(=O)(OCC)OC(=CCl)C1=CC=C(Cl)C=C1Cl,-3.4624
COP(=S)(OC)OC1=CC=C(C(Cl)=C1)[N+]([O-])=O,-3.8717
COP(=S)(OC)SCSC1=CC=C(Cl)C=C1,-5.2939
CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,-5.0169
COP(=S)(OC)OC1=CC(Cl)=C(Br)C=C1Cl,-6.0864
COP(=S)(OC)OC1=CC=C(C=C1)C#N,-3.7232
CON(C)C(=O)NC1=CC=C(Br)C=C1,-2.895
COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1,-6.2375
COP1(=S)OCC2=CC=CC=C2O1,-3.5714
CCOP(=S)(OCC)OC1=CC(Cl)=C(Br)C=C1Cl,-5.9521
CCCOP(=O)(OCCC)OC1=CC=C(SC)C=C1,-3.3865
CCOP(=S)(OC1=CC=C(C=C1)C#N)C1=CC=CC=C1,-5.7037
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
CON(C)C(=O)NC1=CC=C(Br)C(Cl)=C1,-3.9236
CCOP(=O)(SC1=CC=CC=C1)SC1=CC=CC=C1,-3.3305
COP(=S)(OC)OC1=CC(Cl)=C(I)C=C1Cl,-6.616
COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,-7.1379
CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,-2.9648
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.1504
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,-4.1939
CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1,-2.8579
CCOP(=S)(OCC)OC1=CC(C)=NC(=N1)C(C)C,-3.8813
CCOP(=S)(OCC)SCCS(=O)CC,-1.8609
CCOP(=O)(OCC)SCS(=O)CC,-1.5124
CCS(=O)CCSP(=S)(OC)OC,-0.9137
CCS(=O)CSP(=S)(OC(C)C)OC(C)C,-2.3074
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,-2.8951
CCS(=O)(=O)CI,-0.9714
C[Si](C)(C)C[NH3+],-1.762
C[Si](C)(C)CC[NH3+],-1.807
CC[Si](CC)(CC)CC,-5.6475
CC1=CC=C(C(C)=C1)P(O)([O-])=O,-1.0938
OP([O-])(=O)C1=CC=CC2=CC=CC=C12,-1.6194
CC(=O)O[Hg]C1=CC=CC=C1,-1.8868
COCC[Hg+],-0.771
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1Cl,-5.2917
[O-]S(=O)(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1Br,-2.0061
CCOP(=S)(OCC)OP(=S)(OCC)OCC,-4.0312
BrC1=CC(Br)=CC(Br)=C1,-5.6004
[O-]C1=C(Br)C=C(Br)C=C1Br,-3.6745
CCCCCCCCBr,-5.0631
FC(F)(F)C(Cl)Br,-1.7043
BrC1=CC=CC=N1,-0.8806
NC(=O)CBr,0.0643
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,-3.1
COP(=O)(NC(C)=O)SC,0.54
[O-]C(=O)C1=C(Br)C=CC=C1,-2.05
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-2.65
OC1=C(C=C(Br)C=C1)C([O-])=O,-2.65
IC1=CC=C(C=C1)N=C=S,-4.05
COC(=O)CS(=O)(=O)C1=CC=C(Br)C=C1,-2.48
COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3.68
[O-]C1=C(Br)C(Br)=C(Br)C(Br)=C1Br,-6.6
CC(C)(C)C(=O)OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,-3.36
CCCC(=O)OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,-2.84
CC(C)C(=O)OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,-2.76
CCCCC(=O)OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,-3.4
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(I)C=C1,-4.52
COP(=S)(OC)SCN1N=NC2=CC=CC=C2C1=O,-4.04
BrC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C(Br)=C1,-5.01
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,-5.66
COC1=C(C=C(NC(C)=O)C(=C1)N=NC1=C(Br)C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N(CCC#N)CC=C,-8.9
CCC(Br)(CC)C(=O)NC(N)=O,-2.68
OC1=CC=C(I)C=C1,-1.71
COP(=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,-4.68
COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,-2.47
COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1,-4.52
CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)(=O)=O,-3.58
COP(=O)(OC1=C(Cl)C=C(Br)C(Cl)=C1)C1=CC=CC=C1,-4.99
[O-]C1=C(Br)C=C(C=NOC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br,-5.19
IC=CI,-3.22
CC(Br)=CC([O-])=O,-0.6
CCC(Br)(CC)C(N)=O,-1.44
CC(I)=CC([O-])=O,-1.16
CNC(=O)C(C)SCCSP(=O)(OC)OC,0.54
[O-]C(=O)C1=C(Br)C=CO1,-1.17
BrC1=CC=C(C=C1)N=C=S,-4.27
IC1=CC=CC(=C1)N=C=S,-4.68
CC1=NC=C(N1CCOP([O-])([O-])=O)[N+]([O-])=O,-1.38
BrC1=C(C=CC2=CC=CC=C12)N=C=S,-4.32
CCC(=O)OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,-2.46
[NH3+]C(CC1=CC(I)=C(O)C(I)=C1)C([O-])=O,-2.86
CCC(CC1=C(I)C(N)=C(I)C=C1I)C([O-])=O,-4.58
CN1C=C(C(N)=O)C(NC2=C(F)C=C(Br)C=C2)=C(F)C1=O,-4.14
CC(=O)NC1=C(I)C=C(I)C(C([O-])=O)=C1I,-2.64
CCN(CC)C(=O)NC1CN(C)C2CC3=C(Br)NC4=CC=CC(=C34)C2=C1,-4.38
CONC(=O)C1=CN(C)C(=O)C(C)=C1NC1=CC=C(Br)C=C1F,-3.28
CCOP(=O)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2,-3.18
CCONC(=O)C1=CN(C)C(=O)C(C)=C1NC1=C(F)C=C(Br)C=C1,-3.82
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1Br)[N+]([O-])=O,-4.78
CCONC(=O)C1=CN(C)C(=O)C(F)=C1NC1=CC=C(Br)C=C1F,-4.19
CN1C=C(C(=O)NOCCO)C(NC2=C(F)C=C(Br)C=C2)=C(C)C1=O,-2.96
NS(=O)(=O)C1=NN=C([N-]S(=O)(=O)C2=CC=C(Br)C=C2)S1,-2.13
CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I,-2.01
NS(=O)(=O)C1=NN=C([N-]S(=O)(=O)C2=CC=C(I)C=C2)S1,-2.2
CN1N=C(SC1=NS(=O)(=O)C1=CC=C(Br)C=C1)S(N)(=O)=O,-2.51
CN1N=C(SC1=NS(=O)(=O)C1=CC=C(I)C=C1)S(N)(=O)=O,-2.77
NS(=O)(=O)C1=CC=C(NC2=NC([N-]S(=O)(=O)C3=CC=C(Br)C=C3)=NC=C2)C=C1,-2.62
COC1=C(F)C=C(C=C1)C1=C(Cl)N=CN1C1=CC=C(C=C1)S(=O)(=O)NP([O-])([O-])=O,-2.55
OC(CC(C1=CC=CC=C1)C1=C([O-])C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,-4.45
CC(C)C1=C(Br)C(O)=C(C)C=C1C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC(C)=C(O)C(Br)=C1C(C)C,-5.18
[O-]C(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C([O-])=O)=C2I)=C(I)C=C1I,-3.39
BrC=C,-1.275
COP(=O)(OC)OC=C(Cl)Cl,-1.344
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,-4.63
CCN(CC)C1=NC(C)=CC(OP(=S)(OC)OC)=N1,-4.133
CCOP(=O)(OCC)SCN1N=NC2=CC=CC=C2C1=O,-1.993
CC(C)CBr,-2.432
ClCC(Br)CBr,-2.374
FC(Br)C(F)(F)F,-1.901
CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,-3.504
BrC1=CC=C(I)C=C1,-4.452
IC1=CC=CC=C1I,-4.217
IC1=CC(I)=CC=C1,-4.518
ClC1=CC=CC=C1Br,-3.203
[O-]C(=O)CC(Br)C([O-])=O,-0.215
CC(C)OC(=O)C(O)(C1=CC=C(Br)C=C1)C1=CC=C(Br)C=C1,-4.933
CCOP(=S)(NC(C)CC)OC1=CC(C)=CC=C1[N+]([O-])=O,-4.814
ClC(Cl)Br,-1.54
ClC(Br)Br,-1.9
BrCCBr,-1.68
CCCI,-2.29
IC=CI,-3.22
CC1=CC=C(O)C=C1OP(=O)(OC1=CC=C(O)C=C1C)OC1=C(C)C=CC=C1O,-6.7
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,-4.1
CCCCSP(=O)(SCCCC)SCCCC,-5.14
CC(=O)NC1=CC=C(Br)C=C1,-3.08
CC(=O)NC1=CC=C(I)C=C1,-3.25
[O-]C1=C(I)C=C(C=C1I)C#N,-3.61
CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O,-2.3
[NH3+]C(CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1)C([O-])=O,-5.22
C1CCC(CC1)[Sn](C1CCCCC1)C1CCCCC1,-5.59
BrC=CBr,-1.32
COP(=S)(OC)OC1=CC=C(C(C)=C1)N(=O)=O,-4.04
BrN(Br)S(=O)(=O)C1=CC=CC=C1,-3.28
CCCCOP(=O)(OCCCC)OCCCC,-2.85
CC(C)CC(Br)C(=O)NC(C)C(=O)NC(C)C([O-])=O,-1.43
[O-][N+](=O)C12COP(=O)(OC1)OC2,-0.81
COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1,-4.52
[O-][N+](=O)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,-4.96
BrC1C(OC(=O)C1=O)C1=CC=C(Br)C=C1,-3.05
CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2.31
CCN(CC)C(=O)CN1C=C(I)C(=O)C(I)=C1,-3.18
OC1=C2N=CC=CC2=C(C=C1I)S([O-])(=O)=O,-2.2
NC1=CC=C(C=C1)S(=O)(=O)NC1=CN=C(I)C=C1,-1.81
COC(=O)C1=CC(Br)=C(O)C=C1,-3.17
[O-]C(=O)C1=CC=C(C=C1)P(=O)(C1=CC=CC=C1)C1=CC=C(C=C1)C([O-])=O,-6.01
[O-]C(=O)C1=CC=C(C=C1)P([O-])(=O)C1=CC=CC=C1,-4.07
CCOC(=O)C1=CC(Br)=C(O)C=C1,-3.39
CCCOC(=O)C1=CC(Br)=C(O)C=C1,-3.51
CCCCOC(=O)C1=CC(Br)=C(O)C=C1,-3.67
CCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.1
CCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.22
CCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.22
CCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.43
CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.42
CCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.56
CCCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.52
CCCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.67
CCOP(=O)(CC1=CC=C(C=C1)C1=NC2=CC=CC=C2S1)N1CCCC1=O,-3.73
CC(=O)NC1=CC=C(OP([O-])([O-])=O)C=C1,0.13
[O-]P([O-])(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,-0.43
BrC1=CC=CC(NC2=C3C=C4C=NNC4=CC3=NC=N2)=C1,-3.96
BrC1=CC=CC(NC2=C3C=C4C=CNC4=CC3=NC=N2)=C1,-2.82
CN1C=CC2=CC3=C(NC4=CC(Br)=CC=C4)N=CN=C3C=C12,-3.31
CN1N=CC2=CC3=C(NC4=CC(Br)=CC=C4)N=CN=C3C=C12,-3.48
[O-]C(=O)CN1C=CC2=CC3=C(NC4=CC(Br)=CC=C4)N=CN=C3C=C12,-1.96
COCC1COC2=CC3=NC=NC(NC4=CC(Br)=CC=C4)=C3C=C2O1,-3.22
COCC1COC2=CC3=NC=NC(NC4=CC(I)=CC=C4)=C3C=C2O1,-3.52
BrC1=C(C[NH+]2CCCC2)NC(=O)[N-]C1=O,-1.78
BrC1=CC(Br)=C(Br)C=C1Br,-6.98
IC1=CC=CC2=CC=CC=C12,-4.55
CC1=CC=CC=C1Br,-2.23
CNC(=O)C=C(C)OP(=O)(OC)OC,0.651
CCOP(=S)(OCC)OC1=CC=C2OC(=O)C(Cl)=C(C)C2=C1,-5.382
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,-8.402
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,0.523
IC1=CC=CC=C1,-3.01
ClC1=CC=C(I)C=C1,-4.03
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,-4.862
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,-3.408
CC1=CC=C(OP(=O)(OC2=CC=CC(C)=C2)OC2=CC=CC=C2C)C=C1,-6.01
BrC1=CC=C(C=C1)C1=CC=C(Br)C=C1,-7.74
BrC1=CC=C(Br)C(=C1)C1=CC(Br)=CC=C1Br,-8.06
BrC(Br)C(Br)Br,-2.72
BrC1=CC(Br)=C(C(Br)=C1)C1=CC=CC=C1,-7.3
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,-6.05
CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,-5.85
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,-4.29
NC1=CC=C(Br)C=C1C([O-])=O,-3.07
OC1=CC(O)=C(Br)C=C1C([O-])=O,-2.62
C[NH+](C)CC1=CNC2=CC=C(Br)C=C12,-4.06
